gene_id MainDriverLoci MeanISMatLoci_in_refseq/MaxISM nBpatLociwith>5%_in_ref NbpatLociwith>10%_in_ref NbpatLociwith>20%_in_ref NbpatLociwith>50%_in_ref DistToBpwith>5%_in_ref DistToBpwith>10%_in_ref DistToBpwith>20%_in_ref DistToBpwith>50%_in_ref MeanISMatDistToBPwith>5%_in_refseq/MaxISM MeanISMatDistToBPwith>10%_in_refseq/MaxISM MeanISMatDistToBPwith>20%_in_refseq/MaxISM MeanISMatDistToBPwith>50%_in_refseq/MaxISM MeanISMatLoci_in_varseq/MaxISM nBpatLociwith>5%_in_var NbpatLociwith>10%_in_var NbpatLociwith>20%_in_var NbpatLociwith>50%_in_var DistToBpwith>5%_in_var DistToBpwith>10%_in_var DistToBpwith>20%_in_var DistToBpwith>50%_in_var MeanISMatDistToBPwith>5%_in_varseq/MaxISM MeanISMatDistToBPwith>10%_in_varseq/MaxISM MeanISMatDistToBPwith>20%_in_varseq/MaxISM MeanISMatDistToBPwith>50%_in_varseq/MaxISM
ENSG00000198890 107056636 -0.1327836388721492 14 5 0 0 0 0 1 7 -0.1327836388721492 -0.1327836388721492 -0.3528614282315594 -0.7444426135818162 -0.05419811873419033 6 0 0 0 0 1 1 6 -0.05419811873419033 -0.28324174092941123 -0.28324174092941123 -0.5204911338272927
ENSG00000204947 149126274 -0.04962669638199635 0 0 0 0 1 1 6 20 -0.16495151681197284 -0.16495151681197284 -0.23236256533256983 -0.1735595200408614 0.14836357514898368 1 1 0 0 0 0 6 20 0.14836357514898368 0.14836357514898368 -0.24008751441779977 -0.1678830492421842
ENSG00000205609 28402979 0.045513777822861666 0 0 0 0 20 20 20 20 0.006646491628486251 0.006646491628486251 0.006646491628486251 0.006646491628486251 -0.02613653654330589 0 0 0 0 20 20 20 20 -0.014724208730869874 -0.014724208730869874 -0.014724208730869874 -0.014724208730869874
ENSG00000205704 41952351 -0.24978502405222183 6 5 1 0 0 0 0 20 -0.24978502405222183 -0.24978502405222183 -0.24978502405222183 0.17575369420501977 0.26082003528028036 2 2 2 0 0 0 0 20 0.26082003528028036 0.26082003528028036 0.26082003528028036 0.2037531263430122
ENSG00000213965 32691840 -0.021795978449387493 0 0 0 0 3 17 17 20 -0.06348986931702734 -0.22585731450971056 -0.22585731450971056 -0.09610347698819806 0.06982612222349512 3 0 0 0 0 9 17 20 0.06982612222349512 -0.1151081612321313 -0.32528002425787966 -0.11275095854872093
ENSG00000214046 16660226 0.1353440167824096 5 3 0 0 0 0 6 20 0.1353440167824096 0.1353440167824096 -0.47528643087553474 -0.145452449401773 -0.024117893563350496 0 0 0 0 1 4 6 20 0.06910376838497324 -0.18311088853059623 -0.33034003978677084 -0.15444689626856903
ENSG00000214087 81683798 -0.03316695364854279 0 0 0 0 5 10 20 20 -0.05742129427287454 -0.15441989242626794 0.033146237812840075 0.033146237812840075 0.02024447538309472 0 0 0 0 2 20 20 20 0.062268799827307986 0.04944029339627945 0.04944029339627945 0.04944029339627945
ENSG00000214174 64975479 -0.2595368062205668 1 1 1 0 0 0 0 20 -0.2595368062205668 -0.2595368062205668 -0.2595368062205668 -0.3454561489959245 0.2749507085052317 6 4 3 0 0 0 0 20 0.2749507085052317 0.2749507085052317 0.2749507085052317 -0.09672862172966135
ENSG00000214253 101252612 -0.0785746313629238 4 0 0 0 0 20 20 20 -0.0785746313629238 -0.012730188925482574 -0.012730188925482574 -0.012730188925482574 0.018858954966563295 0 0 0 0 5 20 20 20 0.050330181099686615 -0.008083622573083796 -0.008083622573083796 -0.008083622573083796
ENSG00000214402 136982031 -0.11891931980847016 9 3 0 0 0 0 20 20 -0.11891931980847016 -0.11891931980847016 -0.01882291536415606 -0.01882291536415606 0.06925078886088216 1 0 0 0 0 14 20 20 0.06925078886088216 0.10685153372175005 0.03434284833805028 0.03434284833805028
ENSG00000214435 102869479 0.06233792188172232 6 0 0 0 0 1 5 20 0.06233792188172232 0.13799179911885134 0.20797404151912968 0.7791123070997826 -0.03920293137390221 0 0 0 0 1 1 1 20 0.24318681190514957 0.24318681190514957 0.24318681190514957 0.7500483197801615
ENSG00000215559 13974770 0.2815062215602643 3 3 3 0 0 0 0 20 0.2815062215602643 0.2815062215602643 0.2815062215602643 0.027354775950296516 -0.08411168491963805 1 0 0 0 0 20 20 20 -0.08411168491963805 0.01948442817258046 0.01948442817258046 0.01948442817258046
ENSG00000225706 8858303 -0.15706671805034586 9 9 0 0 0 0 1 20 -0.15706671805034586 -0.15706671805034586 -0.25661424594021737 -0.07197505818785792 0.19943924193494408 1 1 0 0 0 0 1 20 0.19943924193494408 0.19943924193494408 -0.2878447167260147 -0.08292117140265891
ENSG00000226742 79964637 0.23261068732222867 5 5 4 0 0 0 0 20 0.23261068732222867 0.23261068732222867 0.23261068732222867 0.1227066959526986 0.013146746106073692 0 0 0 0 1 1 2 20 0.19775404365042817 0.19775404365042817 0.25514191090135757 0.14561630579496423
ENSG00000226752 120820914 0.00692122007186875 0 0 0 0 20 20 20 20 0.0067248676902572704 0.0067248676902572704 0.0067248676902572704 0.0067248676902572704 -0.0031981633705423737 0 0 0 0 20 20 20 20 0.005691830284045289 0.005691830284045289 0.005691830284045289 0.005691830284045289
ENSG00000228672 139394348 -0.17375411575524344 1 1 0 0 0 0 4 20 -0.17375411575524344 -0.17375411575524344 0.2047006165377352 0.11605855173712003 -0.4001873528736606 1 1 1 0 0 0 0 20 -0.4001873528736606 -0.4001873528736606 -0.4001873528736606 0.0318777372299938
ENSG00000228716 80654584 0.05316775841690741 1 0 0 0 0 3 12 20 0.05316775841690741 -0.10897793851968003 -0.3049933987864832 -0.5669408921982358 -0.07729347364441731 4 0 0 0 0 2 12 20 -0.07729347364441731 -0.1255886778383057 -0.26456040989185076 -0.4804799206125557
ENSG00000229980 50866984 -0.03527755337020446 0 0 0 0 4 4 20 20 0.12489439187161626 0.12489439187161626 0.08612764733169359 0.08612764733169359 0.02170330583290428 0 0 0 0 4 20 20 20 0.07435325406293584 0.0882726278257197 0.0882726278257197 0.0882726278257197
ENSG00000230091 80078900 -0.08932508734325205 1 0 0 0 0 3 20 20 -0.08932508734325205 -0.13519196850813073 0.034936853612429423 0.034936853612429423 0.2789275572048391 9 7 2 0 0 0 0 20 0.2789275572048391 0.2789275572048391 0.2789275572048391 0.11815700093211812
ENSG00000230453 33523484 -0.031939772363856755 0 0 0 0 1 20 20 20 -0.08932824503786113 -0.05207151097164165 -0.05207151097164165 -0.05207151097164165 0.06728598192890708 2 0 0 0 0 1 1 20 0.06728598192890708 -0.28927203670071217 -0.28927203670071217 -0.03603741676413111
ENSG00000233930 1571589 -0.22232329906511986 2 2 2 0 0 0 0 20 -0.22232329906511986 -0.22232329906511986 -0.22232329906511986 0.02889337138364394 0.6603689278505542 4 4 4 4 0 0 0 0 0.6603689278505542 0.6603689278505542 0.6603689278505542 0.6603689278505542
ENSG00000234327 5111073 0.006740331809563793 0 0 0 0 20 20 20 20 -0.002143292988566209 -0.002143292988566209 -0.002143292988566209 -0.002143292988566209 -0.008653556648682796 0 0 0 0 20 20 20 20 -0.011281417952013914 -0.011281417952013914 -0.011281417952013914 -0.011281417952013914
ENSG00000235903 46109632 -0.030907835542251016 0 0 0 0 20 20 20 20 -0.008198330632850638 -0.008198330632850638 -0.008198330632850638 -0.008198330632850638 0.015335871773527849 0 0 0 0 20 20 20 20 -0.0037105972409997036 -0.0037105972409997036 -0.0037105972409997036 -0.0037105972409997036
ENSG00000236816 42852312 0.16849215163157383 8 8 0 0 0 0 2 3 0.16849215163157383 0.16849215163157383 0.44486210714408986 0.503832281388948 -0.22535511822496765 1 1 1 0 0 0 0 20 -0.22535511822496765 -0.22535511822496765 -0.22535511822496765 0.1631235100739897
ENSG00000237517 18970176 0.03341580003826067 0 0 0 0 6 20 20 20 -0.05664678935031811 0.026264869292590486 0.026264869292590486 0.026264869292590486 -0.03506301856886869 0 0 0 0 2 20 20 20 0.07730484360212898 0.026905015261800447 0.026905015261800447 0.026905015261800447
ENSG00000237651 61143684 0.024351653861570514 0 0 0 0 20 20 20 20 0.009940762413963878 0.009940762413963878 0.009940762413963878 0.009940762413963878 -0.011981217515254173 0 0 0 0 19 20 20 20 -0.05477441498488217 -0.005845133402452861 -0.005845133402452861 -0.005845133402452861
ENSG00000239389 140882092 0.16813047606250345 3 1 0 0 0 0 3 9 0.16813047606250345 0.16813047606250345 -0.2334670742743542 0.7278952581321924 -0.29636204574573055 5 4 1 0 0 0 0 9 -0.29636204574573055 -0.29636204574573055 -0.29636204574573055 0.5722411716712287
ENSG00000239521 100272189 -0.3163624668826346 12 12 10 0 0 0 0 1 -0.3163624668826346 -0.3163624668826346 -0.3163624668826346 -0.7646865479241289 0.434620918932279 1 1 1 0 0 0 0 3 0.434620918932279 0.434620918932279 0.434620918932279 0.5428455431292166
ENSG00000239665 13634024 -0.004839877418402147 0 0 0 0 20 20 20 20 0.007374614158050683 0.007374614158050683 0.007374614158050683 0.007374614158050683 0.04063743386616408 0 0 0 0 20 20 20 20 0.007093615993970328 0.007093615993970328 0.007093615993970328 0.007093615993970328
ENSG00000239704 15502883 0.03987123768190931 0 0 0 0 3 8 20 20 0.08699139172223315 -0.11690241910985538 -0.06677251583945767 -0.06677251583945767 -0.16007858022693125 3 3 0 0 0 0 5 20 -0.16007858022693125 -0.16007858022693125 0.31141553427304963 -0.060545937321416665
ENSG00000240344 200871443 0.023814150878413553 0 0 0 0 20 20 20 20 -0.002669865020071762 -0.002669865020071762 -0.002669865020071762 -0.002669865020071762 -0.05279258876823447 5 0 0 0 0 20 20 20 -0.05279258876823447 -0.01721339033018486 -0.01721339033018486 -0.01721339033018486
ENSG00000242686 656087 -0.12841361378108088 1 1 0 0 0 0 20 20 -0.12841361378108088 -0.12841361378108088 0.048445096275417245 0.048445096275417245 -0.2006908222530351 1 1 1 0 0 0 0 20 -0.2006908222530351 -0.2006908222530351 -0.2006908222530351 0.038274475420366015
ENSG00000242779 53037288 -0.08081824839870885 3 0 0 0 0 3 20 20 -0.08081824839870885 -0.10365028537651681 -0.09498582812238172 -0.09498582812238172 0.0659540168012313 1 0 0 0 0 16 20 20 0.0659540168012313 0.11001848806895866 -0.04970998912485313 -0.04970998912485313
ENSG00000243646 33266554 -0.08782738720036078 1 0 0 0 0 20 20 20 -0.08782738720036078 0.05590449886481149 0.05590449886481149 0.05590449886481149 0.13658645510173933 8 6 0 0 0 0 20 20 0.13658645510173933 0.13658645510173933 -0.016257226135771654 -0.016257226135771654
ENSG00000243789 41827959 0.0439179011170713 0 0 0 0 11 20 20 20 -0.05666623708246162 -0.014079749286742238 -0.014079749286742238 -0.014079749286742238 -0.0012665816569786051 0 0 0 0 20 20 20 20 0.015646532021702252 0.015646532021702252 0.015646532021702252 0.015646532021702252
ENSG00000244045 28361641 -0.011741812399279223 0 0 0 0 20 20 20 20 0.012713052025855986 0.012713052025855986 0.012713052025855986 0.012713052025855986 0.06951910304607094 2 0 0 0 0 20 20 20 0.06951910304607094 0.02623867053775794 0.02623867053775794 0.02623867053775794
ENSG00000245958 119454676 -0.13792863795319854 16 3 0 0 0 0 20 20 -0.13792863795319854 -0.13792863795319854 -0.030634266618043814 -0.030634266618043814 0.08965906516334483 1 0 0 0 0 3 20 20 0.08965906516334483 0.13502683956611758 0.08875806517348944 0.08875806517348944
ENSG00000247572 81301287 0.980026224070837 7 7 7 5 0 0 0 0 0.980026224070837 0.980026224070837 0.980026224070837 0.980026224070837 -0.308558438064511 1 1 1 0 0 0 0 20 -0.308558438064511 -0.308558438064511 -0.308558438064511 0.09216249776979356
ENSG00000253982 1766956 -0.04627259695901594 0 0 0 0 1 20 20 20 -0.052797003891810884 0.02533385916993416 0.02533385916993416 0.02533385916993416 0.046540976132826185 0 0 0 0 2 20 20 20 0.05253199510080019 0.03644146053220591 0.03644146053220591 0.03644146053220591
ENSG00000254635 28532515 -0.06985247868891928 1 0 0 0 0 20 20 20 -0.06985247868891928 0.00951292184657984 0.00951292184657984 0.00951292184657984 -0.006723220981935056 0 0 0 0 3 20 20 20 -0.08161992929024448 0.0247422830010964 0.0247422830010964 0.0247422830010964
ENSG00000254685 74204026 -0.04088997904519868 0 0 0 0 20 20 20 20 -0.02634399192311805 -0.02634399192311805 -0.02634399192311805 -0.02634399192311805 0.0016878836599296253 0 0 0 0 20 20 20 20 -0.017735664043113525 -0.017735664043113525 -0.017735664043113525 -0.017735664043113525
ENSG00000256269 119088621 -0.00698365295050378 0 0 0 0 20 20 20 20 -0.006955373458925156 -0.006955373458925156 -0.006955373458925156 -0.006955373458925156 0.005293872065774197 0 0 0 0 20 20 20 20 -0.007475984271564383 -0.007475984271564383 -0.007475984271564383 -0.007475984271564383
ENSG00000259865 247187388 -0.006179059996540577 0 0 0 0 1 20 20 20 -0.06488822612789054 -0.059913470558256667 -0.059913470558256667 -0.059913470558256667 0.10169962944025061 1 1 0 0 0 0 20 20 0.10169962944025061 0.10169962944025061 -0.029058567061582375 -0.029058567061582375
ENSG00000259969 57995109 0.07037460791924527 2 0 0 0 0 20 20 20 0.07037460791924527 0.026778009136660546 0.026778009136660546 0.026778009136660546 -0.07869187108070395 1 0 0 0 0 20 20 20 -0.07869187108070395 0.019846601805566636 0.019846601805566636 0.019846601805566636
ENSG00000259994 30349362 0.18385763655967072 8 3 0 0 0 0 20 20 0.18385763655967072 0.18385763655967072 0.16226717842345217 0.16226717842345217 -0.07735139505611811 1 0 0 0 0 5 20 20 -0.07735139505611811 -0.1308601826016585 0.04529469829961342 0.04529469829961342
ENSG00000260077 10041330 0.006657113825192296 0 0 0 0 20 20 20 20 -0.0006440059707846446 -0.0006440059707846446 -0.0006440059707846446 -0.0006440059707846446 -0.011621201629831171 0 0 0 0 20 20 20 20 -0.00364254924202939 -0.00364254924202939 -0.00364254924202939 -0.00364254924202939
ENSG00000260563 82293779 0.06050522809539118 1 0 0 0 0 3 16 20 0.06050522809539118 0.10056271894058717 -0.2505417014716779 0.02510979869153844 -0.03468580538899487 0 0 0 0 3 16 20 20 0.0588893550243542 -0.13812720388641134 0.03226949463330516 0.03226949463330516
ENSG00000260708 46762547 0.10508074839601776 1 1 0 0 0 0 20 20 0.10508074839601776 0.10508074839601776 0.05417197236169552 0.05417197236169552 -0.03271801433006353 0 0 0 0 2 6 20 20 -0.05529198485663261 0.11470626040317482 0.029999852984872413 0.029999852984872413
ENSG00000261126 80047137 -0.005238892097682639 0 0 0 0 1 2 8 20 -0.07840013472869117 -0.1018584606271523 -0.27342997515567163 -0.010617200751304843 -0.13934488309400156 3 3 0 0 0 0 14 20 -0.13934488309400156 -0.13934488309400156 -0.21235817346156405 -0.032158684493017585
ENSG00000261338 218255865 -0.0755571643460614 1 0 0 0 0 4 20 20 -0.0755571643460614 0.1045084077091699 -0.060820664011075665 -0.060820664011075665 0.08307040746940371 7 0 0 0 0 1 1 20 0.08307040746940371 0.20810098464421364 0.20810098464421364 -0.025213871401571535
ENSG00000261455 152463544 -0.002934751945062375 0 0 0 0 20 20 20 20 -0.010491270523134108 -0.010491270523134108 -0.010491270523134108 -0.010491270523134108 0.012639235639019407 0 0 0 0 20 20 20 20 0.007386414067885388 0.007386414067885388 0.007386414067885388 0.007386414067885388
ENSG00000261556 70251998 0.16421175606013003 1 1 0 0 0 0 13 20 0.16421175606013003 0.16421175606013003 -0.2386885824659584 -0.2778817176618836 0.00853725523380115 0 0 0 0 1 3 11 20 -0.08378989436936045 0.10564982427502 -0.21405360711071633 -0.25981617776334304
ENSG00000268575 1737504 0.013929238336919345 0 0 0 0 20 20 20 20 -0.01914129649683184 -0.01914129649683184 -0.01914129649683184 -0.01914129649683184 -0.016416963562267378 0 0 0 0 20 20 20 20 -0.015444023865062722 -0.015444023865062722 -0.015444023865062722 -0.015444023865062722
ENSG00000270021 135399934 0.02666251851186516 0 0 0 0 5 20 20 20 -0.05907595384924258 -0.013787544211470904 -0.013787544211470904 -0.013787544211470904 -0.09321336039050604 6 0 0 0 0 1 20 20 -0.09321336039050604 -0.1011990412885067 0.018721023430434684 0.018721023430434684
ENSG00000272831 66740233 -0.03517717641182317 0 0 0 0 4 20 20 20 0.0543710306559864 0.06822051949374995 0.06822051949374995 0.06822051949374995 0.052075043900396197 1 0 0 0 0 13 20 20 0.052075043900396197 -0.1687525413583769 0.045505715115113955 0.045505715115113955
ENSG00000273253 50200073 0.2517854639233223 7 6 6 0 0 0 0 20 0.2517854639233223 0.2517854639233223 0.2517854639233223 0.026533152927623187 -0.03584919183019856 0 0 0 0 1 2 2 20 0.057429537163793475 -0.21759529999206076 -0.21759529999206076 0.045686804972884854
ENSG00000274253 22757903 0.08950164753325436 10 0 0 0 0 1 1 20 0.08950164753325436 0.21171581201322365 0.21171581201322365 0.18690984752946505 -0.22024471076576504 3 2 1 0 0 0 0 20 -0.22024471076576504 -0.22024471076576504 -0.22024471076576504 0.10252032389970848
ENSG00000274627 89517401 0.08231914937615832 1 0 0 0 0 2 14 20 0.08231914937615832 0.17268616666631012 0.28039610399334264 -0.01965640277085492 -0.09282478072067613 2 0 0 0 0 4 7 20 -0.09282478072067613 -0.10633320949438291 -0.20270522740610641 -0.07825789734773098
ENSG00000276791 2771762 0.045373744604594014 0 0 0 0 2 20 20 20 -0.07949124050252308 0.03407663361191798 0.03407663361191798 0.03407663361191798 -0.017946628610111957 0 0 0 0 14 20 20 20 0.05478878677687684 0.01074994968694463 0.01074994968694463 0.01074994968694463
ENSG00000278730 68125666 0.2911463250545974 4 2 2 0 0 0 0 20 0.2911463250545974 0.2911463250545974 0.2911463250545974 -0.17170786007558636 -0.24392881121888646 1 1 1 0 0 0 0 20 -0.24392881121888646 -0.24392881121888646 -0.24392881121888646 -0.06002260564975364
ENSG00000279233 125136873 0.1590580671569767 1 1 0 0 0 0 2 4 0.1590580671569767 0.1590580671569767 -0.2518954799224809 -1.1063857039101468 0.6456195399903663 4 2 2 1 0 0 0 0 0.6456195399903663 0.6456195399903663 0.6456195399903663 0.6456195399903663
ENSG00000279267 113605771 -0.005908710750507408 0 0 0 0 20 20 20 20 -0.0013484803234808183 -0.0013484803234808183 -0.0013484803234808183 -0.0013484803234808183 2.315158610962312e-05 0 0 0 0 20 20 20 20 -0.0020774609127373425 -0.0020774609127373425 -0.0020774609127373425 -0.0020774609127373425
ENSG00000282033 109760643 -0.1469116816828305 3 2 0 0 0 0 20 20 -0.1469116816828305 -0.1469116816828305 0.03347327750316199 0.03347327750316199 0.047428242848740206 0 0 0 0 1 3 20 20 0.07361727314278797 0.10942787825098942 0.11980184598144933 0.11980184598144933
